Trial,Angular Diameter,Alpha Value,Chi-Squared Value
236,1.5119999999999998,0.18999999999999995,2.708094922723656
237,1.51,0.11,3.119619483668778
238,1.51,0.11,2.950511219003241
239,1.511,0.1,3.3199503367504883
240,1.5129999999999997,0.18999999999999995,3.464927469008796
241,1.5149999999999995,0.1,3.3640327807161885
242,1.5139999999999996,0.1,2.831043833516711
243,1.511,0.1,3.424240073148326
244,1.5169999999999992,0.11,3.0387428547338677
245,1.5139999999999996,0.1,3.531753423657788
246,1.5139999999999996,0.1,3.3187261084715134
247,1.51,0.17999999999999997,2.825092574816869
248,1.51,0.17999999999999997,2.9339836016537983
249,1.51,0.1,2.644417520544955
250,1.5139999999999996,0.1,3.0603326750839828
251,1.5139999999999996,0.1,3.188130364326457
252,1.5139999999999996,0.1,3.506164990984601
253,1.51,0.11,3.213054555117478
254,1.5139999999999996,0.1,3.1561045528398792
255,1.51,0.11,2.6123932878910647
256,1.511,0.1,2.969354121606135
257,1.518999999999999,0.1,3.4176516630812084
258,1.511,0.13,2.471642757626947
259,1.51,0.11,2.9011032701710295
260,1.5119999999999998,0.1,3.237395593967788
261,1.511,0.1,3.234008309922979
262,1.5139999999999996,0.16999999999999998,2.635489621814273
263,1.5139999999999996,0.1,3.309615211192403
264,1.5119999999999998,0.18999999999999995,3.2533133812393342
265,1.5129999999999997,0.18999999999999995,3.4954474681596275
266,1.5139999999999996,0.1,2.713853875384221
267,1.5129999999999997,0.11,2.829309923925223
268,1.511,0.1,3.112579562874411
269,1.511,0.15999999999999998,2.7816458685062493
270,1.5129999999999997,0.18999999999999995,3.508250429657883
271,1.5139999999999996,0.1,3.063983499536246
272,1.5139999999999996,0.1,3.4785633184934617
273,1.511,0.1,3.006730943499268
274,1.5169999999999992,0.11,3.511116119138688
275,1.5129999999999997,0.11,3.0178199791965152
276,1.5139999999999996,0.1,3.3272785607419038
277,1.51,0.17999999999999997,3.0880343822762084
278,1.5119999999999998,0.15999999999999998,2.7908444405104778
279,1.5139999999999996,0.1,3.2997864156446086
280,1.518999999999999,0.1,4.191129566042223
281,1.511,0.1,2.677602698179004
282,1.51,0.1,2.976615916009762
283,1.511,0.1,3.4521121013031206
284,1.51,0.11,2.480074845239257
285,1.51,0.14999999999999997,2.939355499973962
286,1.5159999999999993,0.11,3.4160319385938753
287,1.511,0.1,2.88199201020341
288,1.5119999999999998,0.15999999999999998,3.2087165728131524
289,1.5139999999999996,0.1,3.396349160843009
290,1.5139999999999996,0.16999999999999998,2.446367509005207
291,1.5119999999999998,0.15999999999999998,2.798540676555997
292,1.5139999999999996,0.1,3.0044497411975235
293,1.511,0.1,3.107106737864176
294,1.5139999999999996,0.1,3.6822930905072804
295,1.511,0.1,2.656356232059903
296,1.5119999999999998,0.15999999999999998,2.8303523815579816
297,1.51,0.11,2.686338812502111
298,1.511,0.1,2.989096845933269
299,1.5149999999999995,0.1,3.262503446624707
300,1.5139999999999996,0.1,3.4629295668423095
301,1.5139999999999996,0.1,3.49315490894999
302,1.51,0.11,2.7298702406026547
303,1.51,0.17999999999999997,3.288379519707869
304,1.5139999999999996,0.1,3.3148057625991987
305,1.51,0.1,3.0326658937124185
306,1.518999999999999,0.1,3.646007366830498
307,1.5169999999999992,0.11,3.32313884891263
308,1.5159999999999993,0.11,3.6917117762225464
309,1.51,0.1,2.763021195928369
310,1.5119999999999998,0.15999999999999998,3.2495227145524987
311,1.518999999999999,0.1,3.586475496825392
312,1.511,0.13,2.676884965354205
313,1.5239999999999985,0.11,3.755500732943584
314,1.51,0.11,2.90156863415251
315,1.5119999999999998,0.18999999999999995,3.181522634236775
316,1.5209999999999988,0.1,4.222755496187354
317,1.511,0.15999999999999998,2.7183250179991187
318,1.5139999999999996,0.1,3.0393675502888606
319,1.5179999999999991,0.1,3.4192708502989184
320,1.5139999999999996,0.17999999999999997,2.848313375286094
321,1.5139999999999996,0.1,3.188219557413
322,1.5139999999999996,0.1,3.441989774160938
323,1.5129999999999997,0.18999999999999995,2.9627958411945956
324,1.5139999999999996,0.1,2.8958330998832653
325,1.51,0.1,3.3314491562882336
326,1.51,0.11,2.7435215652607603
327,1.511,0.1,2.9735248680682393
328,1.5119999999999998,0.15999999999999998,2.6722167499231992
329,1.5129999999999997,0.11,2.9393069843727355
330,1.51,0.1,2.89639152222908
331,1.51,0.11,2.9715442178657345
332,1.511,0.1,3.17461995685922
333,1.5139999999999996,0.17999999999999997,3.1691393565639916
334,1.5119999999999998,0.12,2.7434542793569143
335,1.511,0.1,2.9961084663166138
336,1.511,0.1,3.2032885985868087
337,1.511,0.1,2.7497817907283566
338,1.5159999999999993,0.11,2.903549894869391
339,1.5129999999999997,0.12,3.549492448838539
340,1.5139999999999996,0.1,3.30298429234285
341,1.511,0.17999999999999997,3.032117140852817
342,1.5119999999999998,0.15999999999999998,3.0510476177932535
343,1.511,0.1,3.230211158470719
344,1.5169999999999992,0.11,3.039982656518879
345,1.511,0.1,2.832393371517489
346,1.5139999999999996,0.1,3.2639779981210317
347,1.5129999999999997,0.11,3.245931292264541
348,1.51,0.11,3.26358185522968
349,1.5129999999999997,0.11,3.0172839940474554
350,1.5169999999999992,0.11,3.537094068316775
351,1.511,0.15999999999999998,2.9310713182843973
352,1.51,0.14999999999999997,2.5555622683909154
353,1.5139999999999996,0.1,3.4990049908093326
354,1.5149999999999995,0.1,3.2527022930672245
355,1.5139999999999996,0.1,3.135840187364838
356,1.5139999999999996,0.1,3.147885310627082
357,1.511,0.1,2.8931234676592608
358,1.511,0.1,3.1073264235380247
359,1.518999999999999,0.1,3.7151573609673134
360,1.5159999999999993,0.11,3.288239798168689
361,1.511,0.1,2.9127224511998455
362,1.5139999999999996,0.1,3.226862645983916
363,1.5139999999999996,0.1,2.819195637077754
364,1.5139999999999996,0.1,3.142964533301114
365,1.5139999999999996,0.1,3.5083391651829134
366,1.5119999999999998,0.12,2.9909947532346552
367,1.5129999999999997,0.11,2.9175285940759283
368,1.51,0.14999999999999997,2.554730169837885
369,1.5129999999999997,0.11,3.3852848305384002
370,1.5139999999999996,0.1,3.450350960754903
371,1.5209999999999988,0.1,3.9129200514318403
372,1.511,0.1,3.08933038556604
373,1.5119999999999998,0.18999999999999995,3.0284583181799714
374,1.511,0.1,2.964793513070579
375,1.511,0.1,2.9131625244532806
376,1.5139999999999996,0.1,3.3487546445739955
377,1.51,0.1,3.5896067147344692
378,1.5139999999999996,0.1,3.1243873187178184
379,1.51,0.1,2.7589122321775017
380,1.51,0.14999999999999997,2.5196003914611036
381,1.5139999999999996,0.1,3.339097156537292
382,1.5129999999999997,0.1,3.5296085582117396
383,1.5139999999999996,0.1,3.2546211496460704
384,1.511,0.1,3.063666331032189
385,1.511,0.11,2.782681235332033
386,1.5129999999999997,0.11,3.1875744196687816
387,1.51,0.1,3.134873222896315
388,1.51,0.11,2.742427307236439
389,1.51,0.11,3.036926579327986
390,1.5139999999999996,0.16999999999999998,2.805249238074079
391,1.5139999999999996,0.11,2.765498955001084
392,1.51,0.1,3.858802041798009
393,1.5139999999999996,0.1,3.2312143024383198
394,1.5179999999999991,0.1,3.253969877507413
395,1.5139999999999996,0.1,3.850746635257446
396,1.5149999999999995,0.1,3.046349234435836
397,1.5139999999999996,0.1,3.625968157318871
398,1.5129999999999997,0.11,2.955510063222582
399,1.511,0.15999999999999998,2.7647367470041693
400,1.511,0.1,3.056596185100302
401,1.518999999999999,0.1,3.505986261433944
402,1.5139999999999996,0.1,3.0498535268866154
403,1.5139999999999996,0.1,3.7933513789538
404,1.5149999999999995,0.1,3.2946542819759954
405,1.5129999999999997,0.11,2.9822477646734353
406,1.5169999999999992,0.18999999999999995,3.0440460476154665
407,1.511,0.1,2.8935148728456332
408,1.5139999999999996,0.1,3.7302684303324978
409,1.5129999999999997,0.11,3.3630830675248222
410,1.5139999999999996,0.1,2.8365305420160345
411,1.5219999999999987,0.11,3.6570699408090346
412,1.511,0.1,3.0264865963191916
413,1.5159999999999993,0.11,3.0121159380416347
414,1.511,0.1,3.241375181645396
415,1.5139999999999996,0.1,2.9437082513343835
416,1.5129999999999997,0.11,3.14649615220089
417,1.5169999999999992,0.11,3.187184606681923
418,1.5119999999999998,0.15999999999999998,2.957458630183548
419,1.51,0.17999999999999997,3.1007009283399647
420,1.5139999999999996,0.1,3.105042582086777
421,1.511,0.1,2.8194266947768925
422,1.51,0.11,3.1336454430056055
423,1.5139999999999996,0.1,3.705559862599763
424,1.5139999999999996,0.1,3.5707900553883145
425,1.5129999999999997,0.1,3.2211127881147985
426,1.511,0.1,3.0367297472590495
427,1.5149999999999995,0.1,3.3425811743498177
428,1.5139999999999996,0.1,3.145541873509548
429,1.511,0.1,2.969462366869729
430,1.5129999999999997,0.18999999999999995,2.995065597146023
431,1.5119999999999998,0.18999999999999995,2.9859786411816973
432,1.5139999999999996,0.1,2.7244633548936092
433,1.5159999999999993,0.11,3.5867037538599966
434,1.5219999999999987,0.11,3.4828179127955785
435,1.5139999999999996,0.16999999999999998,3.30246701564777
436,1.5139999999999996,0.17999999999999997,2.9252507089846174
437,1.5129999999999997,0.11,3.01408352466433
438,1.5119999999999998,0.15999999999999998,2.546541196498778
439,1.5129999999999997,0.18999999999999995,3.200651410240968
440,1.51,0.11,2.806732071459893
441,1.5119999999999998,0.18999999999999995,3.3250874105157493
442,1.51,0.17999999999999997,3.1123166293800737
443,1.5139999999999996,0.1,3.4281232366683394
444,1.511,0.1,2.812828262163685
445,1.511,0.1,3.1341811810241498
446,1.511,0.15999999999999998,2.619561894861175
447,1.5129999999999997,0.11,3.341221285009091
448,1.5129999999999997,0.18999999999999995,3.169463056555107
449,1.5149999999999995,0.1,3.247798479231153
450,1.5149999999999995,0.1,3.337775466476888
451,1.5139999999999996,0.16999999999999998,2.9639694749791405
452,1.511,0.1,2.724654538899305
453,1.5139999999999996,0.1,3.455787205608118
454,1.518999999999999,0.1,3.27555426338174
455,1.511,0.1,2.68167629311176
456,1.5139999999999996,0.13999999999999999,2.966002193270525
457,1.51,0.11,2.785041725298411
458,1.51,0.14999999999999997,2.9606044009000922
459,1.51,0.11,2.6950248843290354
460,1.5119999999999998,0.1,3.251680304305253
461,1.511,0.1,3.0090952214966484
462,1.511,0.15999999999999998,3.111253200761531
463,1.5179999999999991,0.1,3.473643576507916
464,1.5139999999999996,0.1,3.8045654860040887
465,1.51,0.11,2.9554422279598307
466,1.511,0.1,2.6649773896490387
467,1.511,0.1,3.2324931093408766
468,1.5129999999999997,0.18999999999999995,3.4987739942939258
469,1.51,0.11,3.4685599419440925
470,1.51,0.1,3.294766113752336
471,1.5139999999999996,0.1,3.113203912400129
472,1.511,0.15999999999999998,3.0627593053363538
473,1.5209999999999988,0.11,3.5151906767844334
474,1.5129999999999997,0.18999999999999995,3.5104249687848696
475,1.5139999999999996,0.1,2.9263214467370244
476,1.5139999999999996,0.1,3.13753066337263
477,1.5139999999999996,0.16999999999999998,2.8436998162181486
478,1.5139999999999996,0.1,3.1636287110350336
479,1.511,0.1,3.017185372310334
480,1.5139999999999996,0.1,3.115494566133135
481,1.5149999999999995,0.1,3.0014004859256027
482,1.511,0.1,3.5156066413855456
483,1.511,0.17999999999999997,2.582326221515639
484,1.5139999999999996,0.1,3.3003322042794627
485,1.511,0.1,2.932525246491053
486,1.511,0.1,3.740436486828669
487,1.51,0.17999999999999997,3.365177013043087
488,1.51,0.11,3.203023536403671
489,1.5129999999999997,0.12,3.4369181178300034
490,1.5129999999999997,0.11,3.429464747618071
491,1.5149999999999995,0.11,3.4650761064092266
492,1.511,0.1,2.695842799931297
493,1.5139999999999996,0.1,3.105847182889866
494,1.5139999999999996,0.1,3.5987084859117173
495,1.5139999999999996,0.1,3.330421782316695
496,1.5139999999999996,0.1,3.961628651481122
497,1.5139999999999996,0.1,4.193107521025338
498,1.511,0.1,2.6788138326458464
499,1.5129999999999997,0.11,3.1503262652711
500,1.5139999999999996,0.1,3.1135831647182206
501,1.5139999999999996,0.1,3.058901011457764
502,1.5139999999999996,0.1,3.2271006435898304
503,1.5139999999999996,0.1,3.5139703624145184
504,1.5139999999999996,0.1,3.4832171181484037
505,1.51,0.17999999999999997,3.138985515364896
506,1.5209999999999988,0.1,3.6523617692914243
507,1.5159999999999993,0.11,3.5772458209765814
508,1.5119999999999998,0.18999999999999995,2.9028771431354143
509,1.5139999999999996,0.1,3.312700622409612
510,1.5139999999999996,0.1,3.035458761806604
511,1.5139999999999996,0.1,3.821827893064049
512,1.5139999999999996,0.11,3.13331542927805
513,1.5139999999999996,0.16999999999999998,2.9827455984865496
514,1.5159999999999993,0.11,3.350005451443205
515,1.5139999999999996,0.1,3.1355429379373763
516,1.5139999999999996,0.11,3.2099185086175757
517,1.51,0.17999999999999997,2.83029163693252
518,1.51,0.17999999999999997,3.6515921317964226
519,1.5139999999999996,0.1,4.02784405333054
520,1.518999999999999,0.1,3.3357793286423028
521,1.5129999999999997,0.18999999999999995,3.1547511784389726
522,1.5129999999999997,0.18999999999999995,3.045966331166028
523,1.5119999999999998,0.18999999999999995,3.14477926500234
524,1.5139999999999996,0.1,3.5806756686029377
525,1.5159999999999993,0.11,4.126706148506095
526,1.5139999999999996,0.17999999999999997,2.6610024588600867
527,1.51,0.11,2.6430485556182157
528,1.511,0.17999999999999997,3.318384555816357
529,1.5149999999999995,0.1,3.2221476119691
530,1.511,0.1,3.146866218223639
531,1.5129999999999997,0.11,3.4325608573520885
532,1.511,0.16999999999999998,2.7692641900721573
533,1.5139999999999996,0.1,3.005577717124685
534,1.518999999999999,0.1,3.9597775524260475
535,1.5149999999999995,0.1,3.2141634418794136
536,1.5139999999999996,0.17999999999999997,3.388078095235153
537,1.5139999999999996,0.1,2.815792589589434
538,1.5139999999999996,0.16999999999999998,2.8038482265955653
539,1.51,0.11,2.6747217946694404
540,1.5209999999999988,0.11,3.744523202977668
541,1.5139999999999996,0.1,3.2215705051730525
542,1.5139999999999996,0.1,2.9541520380861694
543,1.5129999999999997,0.11,3.621045698699477
544,1.5129999999999997,0.18999999999999995,3.3583573756209217
545,1.5139999999999996,0.1,3.187434425630682
546,1.5129999999999997,0.11,2.9279936768044195
547,1.5139999999999996,0.1,2.9712270598264747
548,1.5149999999999995,0.11,3.1114090435571558
549,1.5139999999999996,0.1,3.7393587284733245
550,1.5139999999999996,0.1,3.0133294948035205
551,1.5129999999999997,0.11,3.3193792063876106
552,1.5129999999999997,0.18999999999999995,2.8673008730967764
553,1.5139999999999996,0.16999999999999998,3.433511436925057
554,1.5129999999999997,0.11,2.9979447776399843
555,1.5129999999999997,0.11,3.434091825891968
556,1.5139999999999996,0.13999999999999999,2.887817683565267
557,1.5139999999999996,0.1,2.9794723523985303
558,1.5159999999999993,0.11,3.29147505297042
559,1.51,0.14999999999999997,2.616879009931104
560,1.5159999999999993,0.11,3.4759682597043366
561,1.5139999999999996,0.1,3.1162323625849626
562,1.5139999999999996,0.1,3.1655612484517976
563,1.5159999999999993,0.11,3.13709343006988
564,1.51,0.11,2.9297253183960454
565,1.5139999999999996,0.11,3.2928253263101297
566,1.5139999999999996,0.11,3.324339894119136
567,1.5139999999999996,0.1,3.026345127955752
568,1.5129999999999997,0.1,3.197391812016034
569,1.5139999999999996,0.1,3.334094547776428
570,1.5129999999999997,0.1,3.3264759714956167
571,1.51,0.1,2.8829617242438346
572,1.5119999999999998,0.18999999999999995,2.9809030489579307
573,1.511,0.1,3.2439338907693602
574,1.5219999999999987,0.11,3.4807007724831824
575,1.511,0.11,2.825389844040276
576,1.5129999999999997,0.11,3.0910313060854606
577,1.511,0.1,3.2915611811013363
578,1.5139999999999996,0.11,2.869680817082321
579,1.518999999999999,0.1,3.8649263265246256
580,1.5149999999999995,0.1,3.267095645455684
581,1.5149999999999995,0.1,2.7096998550002014
582,1.51,0.11,2.988955274661363
583,1.5139999999999996,0.1,2.9523838743417334
584,1.5139999999999996,0.16999999999999998,3.318330967273575
585,1.5209999999999988,0.11,4.111941494249272
586,1.5129999999999997,0.11,3.4381043362687627
587,1.511,0.1,2.771522332084649
588,1.5139999999999996,0.1,3.1666790136448033
589,1.5139999999999996,0.16999999999999998,2.9243053909364214
590,1.511,0.13,2.5115452745810765
591,1.518999999999999,0.1,3.8313164493154312
592,1.511,0.1,3.2094943341788875
593,1.518999999999999,0.1,3.7993692856924888
594,1.511,0.1,2.8159716228692737
595,1.5119999999999998,0.15999999999999998,2.7658598955654154
596,1.51,0.17999999999999997,2.79488042945115
597,1.5139999999999996,0.1,3.4446001200662058
598,1.51,0.17999999999999997,3.04792058137907
599,1.5139999999999996,0.1,3.0898884981067183
600,1.51,0.11,2.768889520363167
601,1.511,0.1,3.8327400929193063
602,1.51,0.11,2.65120724990139
603,1.511,0.1,2.6638478251386983
604,1.5139999999999996,0.1,3.454121902740601
605,1.5139999999999996,0.16999999999999998,3.972356520709996
606,1.5139999999999996,0.11,3.242240944508879
607,1.51,0.17999999999999997,3.006748650167586
608,1.511,0.17999999999999997,2.7722413831365125
